년월,항공사(ICAO),항공사(IATA),항공사명,국제_국내,공항,도착_출발,정기_부정기,여객_화물,유임승객(명),무임승객(명),환승객(명),직화물(kg),환적화물(kg),우편물(kg),수하물(kg)
Sep-24,ETH,ET,에티오피아 항공,국제,ADD,출발,정기,여객,3073,7,274,94553,0,0,112925
Sep-24,ETH,ET,에티오피아 항공,국제,HKG,출발,정기,화물,0,0,0,218202,0,0,0
Sep-24,ETH,ET,에티오피아 항공,국제,NRT,도착,정기,여객,1509,1,1,0,0,0,18313
Sep-24,ETH,ET,에티오피아 항공,국제,NRT,출발,정기,여객,1563,0,4,0,0,0,18853
Sep-24,ETH,ET,에티오피아 항공,국제,OSL,도착,정기,화물,0,0,0,920645,0,0,0
Sep-24,EVA,BR,에바항공,국제,KHH,도착,정기,여객,3130,30,6,1023,0,0,37272
Sep-24,EVA,BR,에바항공,국제,KHH,출발,정기,여객,3269,29,113,1880,0,0,55085
Sep-24,EVA,BR,에바항공,국제,TPE,도착,정기,여객,14846,68,267,488980,0,6173,181016
Sep-24,EVA,BR,에바항공,국제,TPE,도착,부정기,여객,2332,14,59,0,0,0,27082
Sep-24,EVA,BR,에바항공,국제,TPE,출발,정기,여객,15229,69,519,431625,0,0,259326
Sep-24,EVA,BR,에바항공,국제,TPE,출발,부정기,여객,2171,9,36,0,0,0,33864
Sep-24,FDX,FX,FedEX항공,국제,ANC,도착,정기,화물,0,0,0,684805,193680,0,0
Sep-24,FDX,FX,FedEX항공,국제,ANC,출발,정기,화물,0,0,0,1120544,138096,0,0
Sep-24,FDX,FX,FedEX항공,국제,CAN,도착,정기,화물,0,0,0,1190610,219012,0,0
Sep-24,FDX,FX,FedEX항공,국제,CAN,출발,정기,화물,0,0,0,861731,92055,0,0
Sep-24,FDX,FX,FedEX항공,국제,HKG,출발,정기,화물,0,0,0,426193,359277,0,0
Sep-24,FDX,FX,FedEX항공,국제,KIX,출발,정기,화물,0,0,0,29862,187,0,0
Sep-24,FDX,FX,FedEX항공,국제,KIX,출발,부정기,화물,0,0,0,23200,0,0,0
Sep-24,FDX,FX,FedEX항공,국제,MEM,도착,정기,화물,0,0,0,203148,54024,0,0
Sep-24,FDX,FX,FedEX항공,국제,MEM,도착,부정기,화물,0,0,0,19953,0,0,0
Sep-24,FDX,FX,FedEX항공,국제,NRT,도착,정기,화물,0,0,0,488656,232294,0,0
Sep-24,FDX,FX,FedEX항공,국제,PEK,도착,정기,화물,0,0,0,215133,148239,0,0
Sep-24,FDX,FX,FedEX항공,국제,PEK,출발,정기,화물,0,0,0,51101,44035,0,0
Sep-24,FDX,FX,FedEX항공,국제,PVG,출발,정기,화물,0,0,0,133421,19297,0,0
Sep-24,FDX,FX,FedEX항공,국제,SZX,출발,정기,화물,0,0,0,106828,78288,0,0
Sep-24,FIN,AY,핀에어,국제,HEL,도착,정기,여객,8318,24,37,611216,0,1677,135275
Sep-24,FIN,AY,핀에어,국제,HEL,출발,정기,여객,8745,18,147,384554,0,0,166013
Sep-24,GCR,GS,톈진(천진) 에어라인,국제,TSN,도착,정기,여객,2651,4,2,3831,0,0,33228
Sep-24,GCR,GS,톈진(천진) 에어라인,국제,TSN,출발,정기,여객,2073,4,12,10130,0,0,27786
Sep-24,GEC,LH,루프트한자항공,국제,FRA,도착,정기,화물,0,0,0,452316,0,4713,0
Sep-24,GEC,LH,루프트한자항공,국제,FRA,출발,정기,화물,0,0,0,851110,1087,5350,0
Sep-24,GIA,GA,가루다 인도네시아항공,국제,CGK,도착,정기,여객,4169,18,70,156053,0,53481,69761
Sep-24,GIA,GA,가루다 인도네시아항공,국제,CGK,출발,정기,여객,3626,14,59,181325,0,8800,79196
Sep-24,GIA,GA,가루다 인도네시아항공,국제,DPS,도착,정기,여객,6598,23,70,18729,0,1591,107477
Sep-24,GIA,GA,가루다 인도네시아항공,국제,DPS,출발,정기,여객,6812,20,67,140841,0,14225,96075
Sep-24,GTI,5Y,아틀라스항공,국제,AMS,도착,정기,화물,0,0,0,755693,0,0,0
Sep-24,GTI,5Y,아틀라스항공,국제,AMS,도착,부정기,화물,0,0,0,201009,0,0,0
Sep-24,GTI,5Y,아틀라스항공,국제,BKK,도착,부정기,화물,0,0,0,78674,0,0,0
Sep-24,GTI,5Y,아틀라스항공,국제,BNA,도착,정기,화물,0,0,0,62599,0,0,0
Sep-24,GTI,5Y,아틀라스항공,국제,CGO,출발,정기,화물,0,0,0,53254,0,0,0
Sep-24,GTI,5Y,아틀라스항공,국제,CKG,출발,정기,화물,0,0,0,57598,0,0,0
Sep-24,GTI,5Y,아틀라스항공,국제,CVG,도착,정기,화물,0,0,0,2,0,0,0
Sep-24,GTI,5Y,아틀라스항공,국제,EHU,출발,정기,화물,0,0,0,11691,0,0,0
Sep-24,GTI,5Y,아틀라스항공,국제,HKG,도착,정기,화물,0,0,0,49383,2286,0,0
Sep-24,GTI,5Y,아틀라스항공,국제,HKG,출발,정기,화물,0,0,0,132272,0,0,0
Sep-24,GTI,5Y,아틀라스항공,국제,HKG,출발,부정기,화물,0,0,0,823,0,0,0
Sep-24,GTI,5Y,아틀라스항공,국제,LAX,도착,정기,화물,0,0,0,173420,1959,0,0
Sep-24,GTI,5Y,아틀라스항공,국제,LAX,출발,정기,화물,0,0,0,150244,8785,0,0
Sep-24,GTI,5Y,아틀라스항공,국제,LGG,도착,정기,화물,0,0,0,187934,0,0,0
Sep-24,GTI,5Y,아틀라스항공,국제,MIA,도착,정기,화물,0,0,0,286,0,0,0
Sep-24,GTI,5Y,아틀라스항공,국제,MIA,출발,정기,화물,0,0,0,105181,0,0,0
Sep-24,GTI,5Y,아틀라스항공,국제,ORD,도착,정기,화물,0,0,0,431790,0,0,0
Sep-24,GTI,5Y,아틀라스항공,국제,ORD,도착,부정기,화물,0,0,0,4326,0,0,0
Sep-24,GTI,5Y,아틀라스항공,국제,ORD,출발,정기,화물,0,0,0,365093,21111,0,0
Sep-24,GTI,5Y,아틀라스항공,국제,PVG,출발,정기,화물,0,0,0,65375,0,0,0
Sep-24,GTI,5Y,아틀라스항공,국제,RFD,도착,정기,화물,0,0,0,28738,0,0,0
Sep-24,GTI,5Y,아틀라스항공,국제,SDF,출발,정기,화물,0,0,0,84490,84490,0,0
Sep-24,GTI,5Y,아틀라스항공,국제,SIN,출발,정기,화물,0,0,0,24855,0,0,0
Sep-24,GTI,5Y,아틀라스항공,국제,ZAZ,도착,정기,화물,0,0,0,297666,0,0,0
Sep-24,GTI,5Y,아틀라스항공,국제,ZAZ,도착,부정기,화물,0,0,0,2,0,0,0
Sep-24,HAL,HA,하와이안 항공,국제,HNL,도착,정기,여객,4645,30,256,28147,0,1176,131445
Sep-24,HAL,HA,하와이안 항공,국제,HNL,출발,정기,여객,4010,16,1011,280696,0,0,138733
Sep-24,HGB,HB,그레이터베이항공,국제,HKG,도착,정기,여객,2938,6,1,17943,0,233,20356
Sep-24,HGB,HB,그레이터베이항공,국제,HKG,도착,부정기,여객,660,0,0,688,0,0,4854
Sep-24,HGB,HB,그레이터베이항공,국제,HKG,출발,정기,여객,3604,8,0,7388,0,0,26357
Sep-24,HGB,HB,그레이터베이항공,국제,HKG,출발,부정기,여객,980,0,4,0,0,0,7987
Sep-24,HKE,UO,홍콩익스프레스,국제,HKG,도착,정기,여객,12252,16,0,21951,0,0,90346
Sep-24,HKE,UO,홍콩익스프레스,국제,HKG,출발,정기,여객,11236,10,2,9620,0,0,126001
Sep-24,HLF,I9,중국센트럴항공,국제,WUX,도착,부정기,화물,0,0,0,449793,0,0,0
Sep-24,HLF,I9,중국센트럴항공,국제,WUX,출발,부정기,화물,0,0,0,133560,0,0,0
Sep-24,HLF,I9,중국센트럴항공,국제,YNT,도착,부정기,화물,0,0,0,177981,0,0,0
Sep-24,HLF,I9,중국센트럴항공,국제,YNT,출발,부정기,화물,0,0,0,84993,0,0,0
Sep-24,HVN,VN,베트남항공,국제,CXR,도착,정기,여객,4467,68,8,4966,0,0,62492
Sep-24,HVN,VN,베트남항공,국제,CXR,출발,정기,여객,4631,69,19,0,0,0,50385
Sep-24,HVN,VN,베트남항공,국제,DAD,도착,정기,여객,3830,18,113,67935,0,30,58968
Sep-24,HVN,VN,베트남항공,국제,DAD,출발,정기,여객,4528,45,12,1384,0,0,50212
Sep-24,HVN,VN,베트남항공,국제,HAN,도착,정기,여객,15057,109,315,709125,0,43,317464
Sep-24,HVN,VN,베트남항공,국제,HAN,출발,정기,여객,16347,236,201,511247,0,0,329018
Sep-24,HVN,VN,베트남항공,국제,SGN,도착,정기,여객,11950,91,835,385169,0,408,267966
Sep-24,HVN,VN,베트남항공,국제,SGN,출발,정기,여객,12793,109,255,277374,0,0,218121
Sep-24,HYT,YG,원통화물항공,국제,NGB,도착,정기,화물,0,0,0,577024,0,0,0
Sep-24,HYT,YG,원통화물항공,국제,NGB,출발,정기,화물,0,0,0,155004,0,0,0
Sep-24,HYT,YG,원통화물항공,국제,WNZ,도착,부정기,화물,0,0,0,351986,0,0,0
Sep-24,HYT,YG,원통화물항공,국제,WNZ,출발,부정기,화물,0,0,0,252550,0,0,0
Sep-24,ICV,C8,카고룩스 이탈리아,국제,MXP,도착,정기,화물,0,0,0,697345,0,0,0
Sep-24,ICV,C8,카고룩스 이탈리아,국제,MXP,출발,정기,화물,0,0,0,567492,0,0,0
Sep-24,ICV,C8,카고룩스 이탈리아,국제,TPE,출발,정기,화물,0,0,0,57948,0,0,0
Sep-24,JAL,JL,일본항공,국제,NGO,도착,정기,화물,0,0,0,339527,17640,0,0
Sep-24,JAL,JL,일본항공,국제,NRT,출발,정기,화물,0,0,0,683204,0,0,0
Sep-24,JDL,JG,장쑤징동화물항공사,국제,NTG,도착,부정기,화물,0,0,0,205804,0,0,0
Sep-24,JDL,JG,장쑤징동화물항공사,국제,NTG,출발,부정기,화물,0,0,0,1669,0,0,0
Sep-24,JJA,7C,제주항공,국내,CJU,도착,부정기,여객,1472,7,0,0,0,0,5987
Sep-24,JJA,7C,제주항공,국제,BKI,도착,정기,여객,4899,22,56,0,0,0,51567
Sep-24,JJA,7C,제주항공,국제,BKI,출발,정기,여객,4695,23,91,0,0,0,46657
Sep-24,JJA,7C,제주항공,국제,BKK,도착,정기,여객,5938,17,44,9047,0,0,59905
Sep-24,JJA,7C,제주항공,국제,BKK,출발,정기,여객,6363,14,129,1932,0,0,54281
Sep-24,JJA,7C,제주항공,국제,CEB,도착,정기,여객,5678,59,315,0,0,0,63705
Sep-24,JJA,7C,제주항공,국제,CEB,출발,정기,여객,5979,61,360,12548,168,0,65767
Sep-24,JJA,7C,제주항공,국제,CNX,도착,정기,여객,5046,11,56,0,0,0,56753
Sep-24,JJA,7C,제주항공,국제,CNX,출발,정기,여객,5116,11,71,0,0,0,47432
Sep-24,JJA,7C,제주항공,국제,CRK,도착,정기,여객,4945,23,104,0,0,0,49654
Sep-24,JJA,7C,제주항공,국제,CRK,출발,정기,여객,4903,24,261,8248,231,0,66297
Sep-24,JJA,7C,제주항공,국제,CTS,도착,정기,여객,10214,50,79,0,0,0,104024
Sep-24,JJA,7C,제주항공,국제,CTS,출발,정기,여객,9695,45,53,0,0,0,80781
Sep-24,JJA,7C,제주항공,국제,CXR,도착,정기,여객,6241,53,3,0,0,0,72415
Sep-24,JJA,7C,제주항공,국제,CXR,출발,정기,여객,6590,59,2,0,0,0,56845
Sep-24,JJA,7C,제주항공,국제,DAD,도착,정기,여객,8418,69,81,42336,0,0,92810
Sep-24,JJA,7C,제주항공,국제,DAD,출발,정기,여객,8673,65,140,2030,0,0,70818
Sep-24,JJA,7C,제주항공,국제,DLI,도착,정기,여객,3730,7,5,0,0,0,42634
Sep-24,JJA,7C,제주항공,국제,DLI,출발,정기,여객,4095,6,2,0,0,0,38689
Sep-24,JJA,7C,제주항공,국제,FSZ,도착,정기,여객,4461,29,13,0,0,0,42700
Sep-24,JJA,7C,제주항공,국제,FSZ,출발,정기,여객,4768,27,2,0,0,0,47119
Sep-24,JJA,7C,제주항공,국제,FUK,도착,정기,여객,23138,135,202,0,0,0,187179
Sep-24,JJA,7C,제주항공,국제,FUK,출발,정기,여객,24215,149,203,0,0,0,142811
Sep-24,JJA,7C,제주항공,국제,GUM,도착,정기,여객,7478,120,134,0,0,0,93897
Sep-24,JJA,7C,제주항공,국제,GUM,출발,정기,여객,8071,142,129,11087,1722,0,89407
Sep-24,JJA,7C,제주항공,국제,HAN,도착,정기,화물,0,0,0,320009,998,0,0
Sep-24,JJA,7C,제주항공,국제,HAN,도착,정기,여객,4556,15,192,32989,0,0,51723
Sep-24,JJA,7C,제주항공,국제,HAN,출발,정기,화물,0,0,0,326959,4496,0,0
Sep-24,JJA,7C,제주항공,국제,HAN,출발,정기,여객,4677,8,105,24646,130,2701,45767
Sep-24,JJA,7C,제주항공,국제,HIJ,도착,정기,여객,8317,32,99,0,0,0,72048
Sep-24,JJA,7C,제주항공,국제,HIJ,출발,정기,여객,8530,37,155,0,0,0,80108
Sep-24,JJA,7C,제주항공,국제,HKG,도착,정기,여객,9384,10,145,42266,0,0,72231
Sep-24,JJA,7C,제주항공,국제,HKG,출발,정기,여객,9111,9,121,16696,0,0,69582
Sep-24,JJA,7C,제주항공,국제,HRB,도착,정기,여객,1276,3,61,0,0,0,20116
Sep-24,JJA,7C,제주항공,국제,HRB,출발,정기,여객,968,6,21,0,0,0,12717
Sep-24,JJA,7C,제주항공,국제,JMU,도착,정기,여객,833,8,0,0,0,0,15506
Sep-24,JJA,7C,제주항공,국제,JMU,출발,정기,여객,657,6,0,0,0,0,10280
Sep-24,JJA,7C,제주항공,국제,KIX,도착,정기,여객,16576,60,74,40643,0,0,135423
Sep-24,JJA,7C,제주항공,국제,KIX,출발,정기,여객,16336,58,131,3209,1,2868,124061
Sep-24,JJA,7C,제주항공,국제,KOJ,도착,정기,여객,1025,2,6,0,0,0,8911
Sep-24,JJA,7C,제주항공,국제,KOJ,출발,정기,여객,1122,1,2,0,0,0,8986
Sep-24,JJA,7C,제주항공,국제,MFM,도착,정기,여객,5145,58,4,0,0,0,43264
Sep-24,JJA,7C,제주항공,국제,MFM,출발,정기,여객,5125,54,15,0,0,0,36445
Sep-24,JJA,7C,제주항공,국제,MNL,도착,정기,여객,4489,24,386,294,0,3,49355
Sep-24,JJA,7C,제주항공,국제,MNL,출발,정기,여객,3633,19,753,18632,262,3617,63321
Sep-24,JJA,7C,제주항공,국제,MYJ,도착,정기,여객,7604,31,47,0,0,0,65596
Sep-24,JJA,7C,제주항공,국제,MYJ,출발,정기,여객,7746,35,71,0,0,0,55237
Sep-24,JJA,7C,제주항공,국제,NGO,도착,정기,여객,10070,32,54,7580,0,0,91226
Sep-24,JJA,7C,제주항공,국제,NGO,출발,정기,여객,10263,33,77,12339,9190,2871,105096
Sep-24,JJA,7C,제주항공,국제,NRT,도착,정기,여객,22371,72,139,4323,0,0,202429
Sep-24,JJA,7C,제주항공,국제,NRT,출발,정기,여객,23994,77,263,12953,0,0,223431
Sep-24,JJA,7C,제주항공,국제,OIT,도착,정기,여객,2782,38,9,0,0,0,32548
Sep-24,JJA,7C,제주항공,국제,OIT,출발,정기,여객,3245,41,10,0,0,0,34862
Sep-24,JJA,7C,제주항공,국제,OKA,도착,정기,여객,4560,123,18,0,0,0,47355
Sep-24,JJA,7C,제주항공,국제,OKA,출발,정기,여객,4666,131,36,0,0,0,43883
Sep-24,JJA,7C,제주항공,국제,PQC,도착,정기,여객,3624,68,22,0,0,0,44053
Sep-24,JJA,7C,제주항공,국제,PQC,도착,부정기,여객,372,2,2,0,0,0,4276
Sep-24,JJA,7C,제주항공,국제,PQC,출발,정기,여객,4000,72,27,0,0,0,38662
Sep-24,JJA,7C,제주항공,국제,PQC,출발,부정기,여객,662,3,0,0,0,0,6108
Sep-24,JJA,7C,제주항공,국제,SJW,도착,정기,여객,1232,3,3,0,0,0,13243
Sep-24,JJA,7C,제주항공,국제,SJW,출발,정기,여객,941,1,0,0,0,0,8761
Sep-24,JJA,7C,제주항공,국제,SPN,도착,정기,여객,9004,83,516,0,0,0,116130
Sep-24,JJA,7C,제주항공,국제,SPN,도착,부정기,여객,776,5,6,0,0,0,9151
Sep-24,JJA,7C,제주항공,국제,SPN,출발,정기,여객,9067,93,260,12607,148,153,98943
Sep-24,JJA,7C,제주항공,국제,SPN,출발,부정기,여객,996,11,5,0,0,0,10345
Sep-24,JJA,7C,제주항공,국제,TAG,도착,정기,여객,11094,74,33,0,0,0,115456
Sep-24,JJA,7C,제주항공,국제,TAG,도착,부정기,여객,62,0,0,0,0,0,376
Sep-24,JJA,7C,제주항공,국제,TAG,출발,정기,여객,11605,73,38,0,0,0,113553
Sep-24,JJA,7C,제주항공,국제,TAG,출발,부정기,여객,174,2,0,0,0,0,1620
Sep-24,JJA,7C,제주항공,국제,TPE,도착,정기,여객,4997,13,56,8043,0,855,49956
Sep-24,JJA,7C,제주항공,국제,TPE,출발,정기,여객,5144,13,68,23514,0,0,43510
Sep-24,JJA,7C,제주항공,국제,UBN,도착,정기,여객,3847,9,141,0,0,0,51265
Sep-24,JJA,7C,제주항공,국제,UBN,출발,정기,여객,3781,6,148,1924,333,159,49841
Sep-24,JJA,7C,제주항공,국제,VTE,도착,정기,여객,5260,10,64,30870,0,50,52902
Sep-24,JJA,7C,제주항공,국제,VTE,출발,정기,여객,5395,5,92,1502,0,598,58644
Sep-24,JJA,7C,제주항공,국제,WEH,도착,정기,여객,4488,3,262,28328,0,0,74198
Sep-24,JJA,7C,제주항공,국제,WEH,출발,정기,여객,4256,4,128,8585,808,0,57168
Sep-24,JJA,7C,제주항공,국제,YIH,도착,부정기,여객,730,0,0,0,0,0,8567
Sep-24,JJA,7C,제주항공,국제,YIH,출발,부정기,여객,881,0,0,0,0,0,7546
Sep-24,JJA,7C,제주항공,국제,YNJ,도착,정기,여객,3228,3,6,12031,0,3899,40350
Sep-24,JJA,7C,제주항공,국제,YNJ,출발,정기,여객,3299,5,36,0,0,0,35147
Sep-24,JJA,7C,제주항공,국제,YNT,도착,정기,화물,0,0,0,307611,1490,0,0
Sep-24,JJA,7C,제주항공,국제,YNT,출발,정기,화물,0,0,0,263087,2438,0,0
Sep-24,JNA,LJ,진 에어,국내,CJU,도착,부정기,여객,486,2,0,0,0,0,2479
Sep-24,JNA,LJ,진 에어,국제,BKI,도착,정기,여객,4787,24,92,4,0,0,55927
Sep-24,JNA,LJ,진 에어,국제,BKI,출발,정기,여객,5002,30,54,331,0,0,52969
Sep-24,JNA,LJ,진 에어,국제,BKK,도착,정기,여객,3801,12,17,6844,0,0,46136
Sep-24,JNA,LJ,진 에어,국제,BKK,출발,정기,여객,3808,15,46,5089,0,2520,38969
Sep-24,JNA,LJ,진 에어,국제,CEB,도착,정기,여객,3602,29,139,46,0,0,40458
Sep-24,JNA,LJ,진 에어,국제,CEB,출발,정기,여객,3684,30,40,0,0,0,37406
Sep-24,JNA,LJ,진 에어,국제,CNX,도착,정기,여객,3671,16,36,0,0,0,43657
Sep-24,JNA,LJ,진 에어,국제,CNX,출발,정기,여객,3810,13,30,0,0,0,38297
Sep-24,JNA,LJ,진 에어,국제,CTS,도착,정기,여객,6529,29,65,0,0,0,69568
Sep-24,JNA,LJ,진 에어,국제,CTS,출발,정기,여객,6194,30,215,0,0,0,53737
Sep-24,JNA,LJ,진 에어,국제,CXR,도착,정기,여객,5277,69,6,0,0,0,63633
Sep-24,JNA,LJ,진 에어,국제,CXR,도착,부정기,여객,818,4,0,0,0,0,9689
Sep-24,JNA,LJ,진 에어,국제,CXR,출발,정기,여객,5319,66,2,0,0,0,49735
Sep-24,JNA,LJ,진 에어,국제,CXR,출발,부정기,여객,828,10,0,0,0,0,7201
Sep-24,JNA,LJ,진 에어,국제,DAD,도착,정기,여객,5058,36,68,38511,0,0,61240
Sep-24,JNA,LJ,진 에어,국제,DAD,출발,정기,여객,5126,33,83,496,0,0,46450
Sep-24,JNA,LJ,진 에어,국제,FUK,도착,정기,여객,22607,143,43,0,0,0,211763
Sep-24,JNA,LJ,진 에어,국제,FUK,도착,부정기,여객,1384,6,0,0,0,0,12582
Sep-24,JNA,LJ,진 에어,국제,FUK,출발,정기,여객,22480,154,109,0,0,0,167721
Sep-24,JNA,LJ,진 에어,국제,FUK,출발,부정기,여객,1447,11,5,0,0,0,9762
Sep-24,JNA,LJ,진 에어,국제,GUM,도착,정기,여객,4792,78,64,0,0,0,60576
Sep-24,JNA,LJ,진 에어,국제,GUM,도착,부정기,여객,276,2,3,0,0,0,3244
Sep-24,JNA,LJ,진 에어,국제,GUM,출발,정기,여객,4771,81,67,0,0,0,52729
Sep-24,JNA,LJ,진 에어,국제,GUM,출발,부정기,여객,278,3,0,0,0,0,3169
Sep-24,JNA,LJ,진 에어,국제,HET,도착,부정기,여객,175,0,0,0,0,0,2134
Sep-24,JNA,LJ,진 에어,국제,HKG,도착,정기,여객,8914,14,486,247647,0,0,82524
Sep-24,JNA,LJ,진 에어,국제,HKG,출발,정기,여객,8057,10,168,210479,0,0,86779
Sep-24,JNA,LJ,진 에어,국제,HKT,도착,정기,여객,2790,9,32,0,0,0,33657
Sep-24,JNA,LJ,진 에어,국제,HKT,도착,부정기,여객,404,2,0,0,0,0,4578
Sep-24,JNA,LJ,진 에어,국제,HKT,출발,정기,여객,2611,11,12,413,0,0,26529
Sep-24,JNA,LJ,진 에어,국제,HKT,출발,부정기,여객,462,2,4,0,0,0,4871
Sep-24,JNA,LJ,진 에어,국제,KIX,도착,정기,여객,28639,118,56,129866,0,0,261018
Sep-24,JNA,LJ,진 에어,국제,KIX,출발,정기,여객,30186,110,203,183907,0,27318,240971
Sep-24,JNA,LJ,진 에어,국제,KKJ,도착,정기,여객,3799,13,2,0,0,0,37484
Sep-24,JNA,LJ,진 에어,국제,KKJ,출발,정기,여객,3998,15,3,0,0,0,30932
Sep-24,JNA,LJ,진 에어,국제,MFM,도착,정기,여객,3494,20,78,0,0,0,28856
Sep-24,JNA,LJ,진 에어,국제,MFM,출발,정기,여객,3022,17,41,372,0,0,26188
Sep-24,JNA,LJ,진 에어,국제,NGO,도착,정기,여객,10409,35,20,0,0,0,92864
Sep-24,JNA,LJ,진 에어,국제,NGO,출발,정기,여객,10249,37,41,0,0,0,98714
Sep-24,JNA,LJ,진 에어,국제,NRT,도착,정기,여객,33400,117,57,195846,0,0,306757
Sep-24,JNA,LJ,진 에어,국제,NRT,출발,정기,여객,33300,124,238,308602,0,62452,307662
Sep-24,JNA,LJ,진 에어,국제,OKA,도착,정기,여객,6031,176,31,0,0,0,66433
Sep-24,JNA,LJ,진 에어,국제,OKA,출발,정기,여객,6294,196,35,0,0,0,56163
Sep-24,JNA,LJ,진 에어,국제,PQC,도착,정기,여객,2732,46,0,0,0,0,33911
Sep-24,JNA,LJ,진 에어,국제,PQC,도착,부정기,여객,590,10,0,0,0,0,7441
Sep-24,JNA,LJ,진 에어,국제,PQC,출발,정기,여객,2665,49,7,0,0,0,26462
Sep-24,JNA,LJ,진 에어,국제,PQC,출발,부정기,여객,886,11,0,0,0,0,8658
Sep-24,JNA,LJ,진 에어,국제,SHI,도착,정기,여객,3711,37,1,0,0,0,44833
Sep-24,JNA,LJ,진 에어,국제,SHI,출발,정기,여객,3682,36,0,0,0,0,37349
Sep-24,JNA,LJ,진 에어,국제,TAG,도착,정기,여객,3202,16,7,0,0,0,34707
Sep-24,JNA,LJ,진 에어,국제,TAG,출발,정기,여객,3100,19,10,0,0,0,30728
Sep-24,JNA,LJ,진 에어,국제,TAK,도착,정기,여객,3860,23,7,0,0,0,34890
Sep-24,JNA,LJ,진 에어,국제,TAK,출발,정기,여객,4284,24,21,0,0,0,32077
Sep-24,JNA,LJ,진 에어,국제,TPE,도착,정기,여객,10844,30,25,120703,0,0,108170
Sep-24,JNA,LJ,진 에어,국제,TPE,도착,부정기,여객,1047,8,1,0,0,0,9138
Sep-24,JNA,LJ,진 에어,국제,TPE,출발,정기,여객,10631,20,39,118446,0,4168,86248
Sep-24,JNA,LJ,진 에어,국제,TPE,출발,부정기,여객,1072,7,0,0,0,0,9311
Sep-24,JST,JQ,젯스타,국제,BNE,도착,정기,여객,3683,16,3,13394,0,1310,50687
Sep-24,JST,JQ,젯스타,국제,BNE,출발,정기,여객,3235,11,68,64039,0,2919,56760
Sep-24,JST,JQ,젯스타,국제,SYD,도착,정기,여객,5290,16,3,15067,0,2395,75770
Sep-24,JST,JQ,젯스타,국제,SYD,출발,정기,여객,4948,16,18,163569,0,13367,71950
Sep-24,KAL,KE,대한항공,국내,CJU,도착,부정기,여객,312,3,0,0,0,0,1720
Sep-24,KAL,KE,대한항공,국내,PUS,도착,정기,여객,18131,80,0,0,0,0,352611
Sep-24,KAL,KE,대한항공,국내,PUS,출발,정기,여객,17533,83,0,0,0,0,341015
Sep-24,KAL,KE,대한항공,국내,TAE,도착,정기,여객,2560,24,0,0,0,0,49059
Sep-24,KAL,KE,대한항공,국내,TAE,출발,정기,여객,2619,18,0,0,0,0,51671
Sep-24,KAL,KE,대한항공,국제,AKL,도착,정기,여객,2943,28,93,164704,85429,0,59257
Sep-24,KAL,KE,대한항공,국제,AKL,출발,정기,여객,2876,22,151,89720,59819,13370,60650
Sep-24,KAL,KE,대한항공,국제,AMS,도착,정기,화물,0,0,0,908481,187225,2909,0
Sep-24,KAL,KE,대한항공,국제,AMS,도착,정기,여객,6440,25,205,341730,141158,18678,124296
Sep-24,KAL,KE,대한항공,국제,AMS,출발,정기,화물,0,0,0,1048743,733987,0,0
Sep-24,KAL,KE,대한항공,국제,AMS,출발,정기,여객,6886,22,133,427725,269000,0,128393
Sep-24,KAL,KE,대한항공,국제,ANC,도착,정기,화물,0,0,0,15,0,0,0
Sep-24,KAL,KE,대한항공,국제,ANC,출발,정기,화물,0,0,0,98284,0,0,0
Sep-24,KAL,KE,대한항공,국제,AOJ,도착,정기,여객,1246,5,168,200,0,0,18851
Sep-24,KAL,KE,대한항공,국제,AOJ,출발,정기,여객,1366,3,96,90,0,0,17233
Sep-24,KAL,KE,대한항공,국제,ARN,도착,정기,화물,0,0,0,184601,35211,0,0
Sep-24,KAL,KE,대한항공,국제,ARN,출발,정기,화물,0,0,0,11458,3331,0,0
Sep-24,KAL,KE,대한항공,국제,ATH,도착,부정기,여객,1123,0,0,0,0,0,20045
Sep-24,KAL,KE,대한항공,국제,ATH,출발,부정기,여객,841,0,0,0,0,0,13402
Sep-24,KAL,KE,대한항공,국제,ATL,도착,정기,여객,5419,22,3198,69404,59663,0,247913
Sep-24,KAL,KE,대한항공,국제,ATL,출발,정기,화물,0,0,0,787763,342602,0,0
Sep-24,KAL,KE,대한항공,국제,ATL,출발,정기,여객,5705,75,3918,217912,176560,0,276725
Sep-24,KAL,KE,대한항공,국제,AUH,도착,부정기,여객,269,0,0,0,0,0,10940
Sep-24,KAL,KE,대한항공,국제,AUH,출발,부정기,여객,262,0,0,0,0,0,16145
Sep-24,KAL,KE,대한항공,국제,BCN,도착,정기,여객,1021,0,16,30797,7726,0,19115
Sep-24,KAL,KE,대한항공,국제,BCN,도착,부정기,여객,1070,1,10,18512,14924,0,20554
Sep-24,KAL,KE,대한항공,국제,BCN,출발,정기,여객,1297,0,35,35529,32962,0,21927
Sep-24,KAL,KE,대한항공,국제,BCN,출발,부정기,여객,1304,1,10,37135,34770,0,20657
Sep-24,KAL,KE,대한항공,국제,BKK,도착,정기,여객,20497,100,5535,1452335,1015554,2350,443178
Sep-24,KAL,KE,대한항공,국제,BKK,도착,부정기,화물,0,0,0,444120,380293,0,0
Sep-24,KAL,KE,대한항공,국제,BKK,출발,정기,여객,21193,130,5853,812576,564122,35111,442889
Sep-24,KAL,KE,대한항공,국제,BKK,출발,부정기,화물,0,0,0,131108,87100,0,0
