년도,월,항공사(ICAO),항공사(IATA),항공사명,국제_국내,노선,국가,공항,도착_출발,정기_부정기,여객_화물,운항(편),유임승객(명),무임승객(명),환승객(명),직화물(kg),환적화물(kg),우편물(kg),수하물(kg)
2025,04,NCR,N8,내셔널항공,국제,미주,미국,ANC,도착,부정기,화물,2,0,0,0,0,0,0,0
2025,04,NCR,N8,내셔널항공,국제,미주,브라질,POA,출발,부정기,화물,1,0,0,0,40025,0,0,0
2025,04,PAC,PO,폴라에어카고,국제,일본,일본,NRT,도착,정기,화물,0,0,0,0,1222,2505,0,0
2025,04,PAC,PO,폴라에어카고,국제,중국,중국,PVG,출발,정기,화물,0,0,0,0,393336,251705,0,0
2025,04,PAC,PO,폴라에어카고,국제,동북아,홍콩,HKG,도착,정기,화물,0,0,0,0,11692,532,0,0
2025,04,PAC,PO,폴라에어카고,국제,미주,미국,ANC,도착,정기,화물,0,0,0,0,116251,3505,0,0
2025,04,PAC,PO,폴라에어카고,국제,미주,미국,ANC,출발,정기,화물,0,0,0,0,17374,2526,0,0
2025,04,PAC,PO,폴라에어카고,국제,미주,미국,CVG,도착,정기,화물,23,0,0,0,451966,161680,0,0
2025,04,PAC,PO,폴라에어카고,국제,미주,미국,CVG,출발,정기,화물,23,0,0,0,0,0,0,0
2025,04,PAL,PR,필리핀항공,국제,동남아,필리핀,CEB,도착,정기,여객,4,536,2,6,0,0,0,6251
2025,04,PAL,PR,필리핀항공,국제,동남아,필리핀,CEB,출발,정기,여객,4,772,2,3,0,0,0,8928
2025,04,PAL,PR,필리핀항공,국제,동남아,필리핀,MNL,도착,정기,여객,60,12988,69,730,23319,0,2176,191359
2025,04,PAL,PR,필리핀항공,국제,동남아,필리핀,MNL,출발,정기,여객,59,13389,74,1399,209079,0,0,271329
2025,04,QDA,QW,청도항공,국제,중국,중국,TAO,도착,정기,여객,30,3763,5,4,17316,0,156,43963
2025,04,QDA,QW,청도항공,국제,중국,중국,TAO,출발,정기,여객,30,4334,5,28,762,0,2667,49017
2025,04,QFA,QF,콴타스항공,국제,대양주,호주,SYD,도착,정기,여객,13,3251,34,29,5471,0,2590,52420
2025,04,QFA,QF,콴타스항공,국제,대양주,호주,SYD,출발,정기,여객,13,3186,44,35,82768,0,6114,65565
2025,04,QNT,HH,카놋샤크항공,국제,유럽,우즈베키스탄,TAS,도착,정기,여객,8,1086,15,13,0,0,0,24660
2025,04,QNT,HH,카놋샤크항공,국제,유럽,우즈베키스탄,TAS,출발,정기,여객,8,1146,24,30,13842,0,0,30639
2025,04,QTR,QR,카타르항공,국제,중동,카타르,DOH,도착,정기,화물,17,0,0,0,1307248,0,5250,0
2025,04,QTR,QR,카타르항공,국제,중동,카타르,DOH,도착,정기,여객,34,11610,50,252,546349,0,9989,221024
2025,04,QTR,QR,카타르항공,국제,중동,카타르,DOH,출발,정기,화물,17,0,0,0,1495532,0,6977,0
2025,04,QTR,QR,카타르항공,국제,중동,카타르,DOH,출발,정기,여객,34,11930,47,238,332624,0,12396,276783
2025,04,RBA,BI,로얄 브루나이 에어라인,국제,동남아,브루나이,BWN,도착,정기,여객,14,1300,7,8,49,0,1003,16366
2025,04,RBA,BI,로얄 브루나이 에어라인,국제,동남아,브루나이,BWN,출발,정기,여객,14,1743,12,3,5993,0,196,34718
2025,04,SIA,SQ,싱가폴항공,국제,동남아,싱가포르,SIN,도착,정기,화물,25,0,0,0,474394,0,0,0
2025,04,SIA,SQ,싱가폴항공,국제,동남아,싱가포르,SIN,도착,정기,여객,120,33583,347,306,1724441,0,22107,501906
2025,04,SIA,SQ,싱가폴항공,국제,동남아,싱가포르,SIN,출발,정기,여객,120,36648,349,184,908738,0,19288,752824
2025,04,SIA,SQ,싱가폴항공,국제,동남아,태국,BKK,도착,정기,화물,0,0,0,0,264639,0,0,0
2025,04,SIA,SQ,싱가폴항공,국제,미주,미국,CVG,출발,정기,화물,25,0,0,0,1183022,0,0,0
2025,04,SWM,ZA,스카이앙코르항공,국제,동남아,캄보디아,PNH,도착,정기,여객,21,3371,17,0,3622,0,0,41129
2025,04,SWM,ZA,스카이앙코르항공,국제,동남아,캄보디아,PNH,출발,정기,여객,21,3270,31,1,8432,0,679,53043
2025,04,SWR,LX,스위스항공,국제,유럽,스위스,ZRH,도착,정기,여객,13,2449,7,63,163584,0,2267,39445
2025,04,SWR,LX,스위스항공,국제,유럽,스위스,ZRH,출발,정기,여객,13,2615,5,42,164175,0,10663,49950
2025,04,TAX,XJ,타이 에어아시아 엑스,국제,동남아,태국,DMK,도착,정기,여객,30,6876,25,0,482594,0,0,76138
2025,04,TAX,XJ,타이 에어아시아 엑스,국제,동남아,태국,DMK,출발,정기,여객,30,6487,34,76,125054,0,0,68151
2025,04,TGW,TR,스쿠트타이거항공,국제,동북아,대만,TPE,도착,정기,여객,0,10446,23,0,189940,0,23099,80822
2025,04,TGW,TR,스쿠트타이거항공,국제,동북아,대만,TPE,출발,정기,여객,0,10626,28,0,192111,0,0,137716
2025,04,TGW,TR,스쿠트타이거항공,국제,동남아,싱가포르,SIN,도착,정기,여객,44,3941,18,0,122176,0,907,37277
2025,04,TGW,TR,스쿠트타이거항공,국제,동남아,싱가포르,SIN,출발,정기,여객,44,3824,25,0,35044,0,0,49094
2025,04,THA,TG,타이항공,국제,동남아,태국,BKK,도착,정기,여객,81,22171,87,384,1530610,0,156,365598
2025,04,THA,TG,타이항공,국제,동남아,태국,BKK,출발,정기,여객,81,22206,95,200,983135,0,22923,426295
2025,04,THY,TK,터키항공,국제,유럽,터키,IST,도착,정기,화물,8,0,0,0,552411,0,264,0
2025,04,THY,TK,터키항공,국제,유럽,터키,IST,도착,정기,여객,47,15291,45,76,713787,0,4620,265587
2025,04,THY,TK,터키항공,국제,유럽,터키,IST,출발,정기,화물,8,0,0,0,694308,858,0,0
2025,04,THY,TK,터키항공,국제,유럽,터키,IST,출발,정기,여객,47,14668,32,269,818152,0,0,317641
2025,04,TTW,IT,타이거에어 타이완,국제,동북아,대만,TPE,도착,정기,여객,30,4993,11,0,1283,0,3235,36777
2025,04,TTW,IT,타이거에어 타이완,국제,동북아,대만,TPE,출발,정기,여객,30,4488,6,0,29217,0,47,49629
2025,04,TUA,T5,투르크메니스탄,국제,유럽,투르크메니스탄,ASB,도착,정기,화물,3,0,0,0,62126,0,64,0
2025,04,TUA,T5,투르크메니스탄,국제,유럽,투르크메니스탄,ASB,출발,정기,화물,3,0,0,0,111846,0,0,0
2025,04,TWB,TW,티웨이항공,국제,일본,일본,CTS,도착,정기,여객,30,4243,12,295,0,0,0,45834
2025,04,TWB,TW,티웨이항공,국제,일본,일본,CTS,출발,정기,여객,30,4478,15,288,0,0,0,39714
2025,04,TWB,TW,티웨이항공,국제,일본,일본,FUK,도착,정기,여객,90,21913,136,430,0,0,0,222082
2025,04,TWB,TW,티웨이항공,국제,일본,일본,FUK,도착,부정기,여객,10,1702,9,31,0,0,0,12838
2025,04,TWB,TW,티웨이항공,국제,일본,일본,FUK,출발,정기,여객,90,21650,125,488,0,0,0,164472
2025,04,TWB,TW,티웨이항공,국제,일본,일본,FUK,출발,부정기,여객,10,1730,11,2,0,0,0,10147
2025,04,TWB,TW,티웨이항공,국제,일본,일본,HSG,도착,정기,여객,17,2468,10,2,0,0,0,20022
2025,04,TWB,TW,티웨이항공,국제,일본,일본,HSG,출발,정기,여객,17,2569,10,1,0,0,0,13943
2025,04,TWB,TW,티웨이항공,국제,일본,일본,KIX,도착,정기,여객,90,18551,48,1070,102558,0,0,195752
2025,04,TWB,TW,티웨이항공,국제,일본,일본,KIX,출발,정기,여객,90,19390,39,784,18592,0,10796,174523
2025,04,TWB,TW,티웨이항공,국제,일본,일본,KMJ,도착,정기,여객,30,4593,9,25,0,0,0,82366
2025,04,TWB,TW,티웨이항공,국제,일본,일본,KMJ,출발,정기,여객,30,4682,3,16,0,0,0,80400
2025,04,TWB,TW,티웨이항공,국제,일본,일본,NRT,도착,정기,여객,90,13487,37,2027,5564,0,0,172588
2025,04,TWB,TW,티웨이항공,국제,일본,일본,NRT,출발,정기,여객,90,15042,37,993,319,0,2244,158199
2025,04,TWB,TW,티웨이항공,국제,일본,일본,OKA,도착,정기,여객,30,4918,137,127,0,0,0,52285
2025,04,TWB,TW,티웨이항공,국제,일본,일본,OKA,출발,정기,여객,30,5066,152,88,0,0,0,43763
2025,04,TWB,TW,티웨이항공,국제,중국,중국,SHE,도착,정기,여객,17,2099,1,218,0,0,0,21785
2025,04,TWB,TW,티웨이항공,국제,중국,중국,SHE,출발,정기,여객,17,1905,4,126,0,0,0,13529
2025,04,TWB,TW,티웨이항공,국제,중국,중국,SYX,도착,정기,여객,8,789,5,0,0,0,0,9360
2025,04,TWB,TW,티웨이항공,국제,중국,중국,SYX,출발,정기,여객,9,989,5,0,0,0,0,10278
2025,04,TWB,TW,티웨이항공,국제,중국,중국,WNZ,도착,정기,여객,13,1418,0,11,0,0,0,12990
2025,04,TWB,TW,티웨이항공,국제,중국,중국,WNZ,출발,정기,여객,13,1139,0,13,0,0,0,11521
2025,04,TWB,TW,티웨이항공,국제,동북아,대만,KHH,도착,정기,여객,30,4790,24,115,0,0,0,52387
2025,04,TWB,TW,티웨이항공,국제,동북아,대만,KHH,출발,정기,여객,30,5168,33,16,0,0,0,62977
2025,04,TWB,TW,티웨이항공,국제,동북아,대만,RMQ,도착,정기,여객,30,4913,19,40,0,0,0,51655
2025,04,TWB,TW,티웨이항공,국제,동북아,대만,RMQ,출발,정기,여객,30,5072,19,12,0,0,0,64445
2025,04,TWB,TW,티웨이항공,국제,동북아,홍콩,HKG,도착,정기,여객,30,5156,0,241,9790,0,184,45344
2025,04,TWB,TW,티웨이항공,국제,동북아,홍콩,HKG,출발,정기,여객,30,4854,3,244,5104,0,0,64564
2025,04,TWB,TW,티웨이항공,국제,동남아,말레이시아,BKI,도착,정기,여객,13,1680,2,40,0,0,0,18035
2025,04,TWB,TW,티웨이항공,국제,동남아,말레이시아,BKI,출발,정기,여객,14,2355,5,99,0,0,0,25144
2025,04,TWB,TW,티웨이항공,국제,동남아,베트남,CXR,도착,정기,여객,30,4957,24,42,0,0,0,54287
2025,04,TWB,TW,티웨이항공,국제,동남아,베트남,CXR,출발,정기,여객,30,5291,38,58,0,0,0,45010
2025,04,TWB,TW,티웨이항공,국제,동남아,베트남,DAD,도착,정기,여객,90,14372,75,904,169962,0,1995,143102
2025,04,TWB,TW,티웨이항공,국제,동남아,베트남,DAD,출발,정기,여객,90,15624,73,637,0,0,0,112868
2025,04,TWB,TW,티웨이항공,국제,동남아,싱가포르,SIN,도착,정기,여객,60,15634,51,391,315390,0,11395,199159
2025,04,TWB,TW,티웨이항공,국제,동남아,싱가포르,SIN,출발,정기,여객,60,15550,53,488,439873,0,0,261747
2025,04,TWB,TW,티웨이항공,국제,동남아,태국,BKK,도착,정기,여객,30,5148,6,163,15602,0,12902,59430
2025,04,TWB,TW,티웨이항공,국제,동남아,태국,BKK,출발,정기,여객,30,5032,15,405,24446,0,0,63428
2025,04,TWB,TW,티웨이항공,국제,동남아,필리핀,KLO,도착,정기,여객,30,5070,13,4,0,0,0,57337
2025,04,TWB,TW,티웨이항공,국제,동남아,필리핀,KLO,출발,정기,여객,30,5113,13,8,0,0,0,51461
2025,04,TWB,TW,티웨이항공,국제,유럽,독일,FRA,도착,정기,여객,19,2942,12,365,154630,0,0,47976
2025,04,TWB,TW,티웨이항공,국제,유럽,독일,FRA,출발,정기,여객,19,3556,7,325,77954,0,0,61867
2025,04,TWB,TW,티웨이항공,국제,유럽,스페인,BCN,도착,정기,여객,17,3197,7,274,84184,0,0,56602
2025,04,TWB,TW,티웨이항공,국제,유럽,스페인,BCN,출발,정기,여객,17,3247,9,134,24639,0,0,49325
2025,04,TWB,TW,티웨이항공,국제,유럽,이탈리아,FCO,도착,정기,여객,20,3651,3,200,118477,0,0,59407
2025,04,TWB,TW,티웨이항공,국제,유럽,이탈리아,FCO,출발,정기,여객,21,4332,7,142,92284,0,0,65613
2025,04,TWB,TW,티웨이항공,국제,유럽,프랑스,CDG,도착,정기,여객,21,3747,10,491,140401,0,0,63581
2025,04,TWB,TW,티웨이항공,국제,유럽,프랑스,CDG,출발,정기,여객,21,3933,6,348,49945,0,0,66441
2025,04,TWB,TW,티웨이항공,국제,유럽,크로아티아,ZAG,도착,정기,여객,1,135,0,2,0,0,0,1679
2025,04,TWB,TW,티웨이항공,국제,유럽,크로아티아,ZAG,출발,정기,여객,1,188,1,15,701,0,0,2761
2025,04,TWB,TW,티웨이항공,국제,유럽,키르기즈스탄,FRU,도착,정기,여객,9,830,9,308,5490,0,0,16835
2025,04,TWB,TW,티웨이항공,국제,유럽,키르기즈스탄,FRU,출발,정기,여객,9,965,13,394,4491,0,0,22078
2025,04,TWB,TW,티웨이항공,국제,대양주,호주,SYD,도착,정기,여객,17,4801,19,379,60533,0,0,83649
2025,04,TWB,TW,티웨이항공,국제,대양주,호주,SYD,출발,정기,여객,17,4221,17,496,184550,0,4975,76455
2025,04,TWB,TW,티웨이항공,국제,대양주,괌,GUM,도착,정기,여객,30,4654,71,69,0,0,0,54602
2025,04,TWB,TW,티웨이항공,국제,대양주,괌,GUM,출발,정기,여객,30,5006,77,65,0,0,0,60716
2025,04,TWB,TW,티웨이항공,국제,대양주,사이판,SPN,도착,정기,여객,30,4197,25,244,0,0,0,51928
2025,04,TWB,TW,티웨이항공,국제,대양주,사이판,SPN,출발,정기,여객,30,4400,32,152,0,0,0,54867
2025,04,TZP,ZG,집에어 도쿄,국제,일본,일본,NRT,도착,정기,여객,30,7935,18,4,267981,0,2025,52879
2025,04,TZP,ZG,집에어 도쿄,국제,일본,일본,NRT,출발,정기,여객,30,7196,27,4,186726,0,15298,68765
2025,04,UAE,EK,에미리트항공,국제,중동,아랍에미리트,DXB,도착,정기,여객,43,14429,58,119,560619,0,2225,284240
2025,04,UAE,EK,에미리트항공,국제,중동,아랍에미리트,DXB,출발,정기,여객,43,17834,74,219,617161,0,0,385103
2025,04,UAL,UA,유나이티드항공,국제,미주,미국,LAX,출발,정기,여객,1,0,0,0,26617,0,0,0
2025,04,UAL,UA,유나이티드항공,국제,미주,미국,SFO,도착,정기,여객,60,11553,59,1606,306403,0,43025,278996
2025,04,UAL,UA,유나이티드항공,국제,미주,미국,SFO,출발,정기,여객,60,13976,65,1358,1087466,0,10263,376327
2025,04,UPS,5X,유피에스항공,국제,중국,중국,CGO,도착,정기,화물,0,0,0,0,74106,0,0,0
2025,04,UPS,5X,유피에스항공,국제,중국,중국,CGO,도착,부정기,화물,1,0,0,0,884,0,0,0
2025,04,UPS,5X,유피에스항공,국제,중국,중국,CGO,출발,정기,화물,0,0,0,0,259546,0,0,0
2025,04,UPS,5X,유피에스항공,국제,중국,중국,CGO,출발,부정기,화물,1,0,0,0,13581,0,0,0
2025,04,UPS,5X,유피에스항공,국제,중국,중국,PVG,도착,정기,화물,0,0,0,0,208357,0,0,0
2025,04,UPS,5X,유피에스항공,국제,중국,중국,SZX,도착,정기,화물,0,0,0,0,906741,0,0,0
2025,04,UPS,5X,유피에스항공,국제,중국,중국,SZX,출발,정기,화물,0,0,0,0,324758,0,0,0
2025,04,UPS,5X,유피에스항공,국제,동북아,대만,TPE,도착,부정기,화물,2,0,0,0,0,0,0,0
2025,04,UPS,5X,유피에스항공,국제,동북아,대만,TPE,출발,정기,화물,0,0,0,0,191266,0,0,0
2025,04,UPS,5X,유피에스항공,국제,동북아,대만,TPE,출발,부정기,화물,2,0,0,0,23242,0,0,0
2025,04,UPS,5X,유피에스항공,국제,동북아,홍콩,HKG,출발,정기,화물,0,0,0,0,140673,0,0,0
2025,04,UPS,5X,유피에스항공,국제,동남아,베트남,HAN,도착,정기,화물,0,0,0,0,30591,0,0,0
2025,04,UPS,5X,유피에스항공,국제,미주,미국,ANC,도착,정기,화물,69,0,0,0,234457,0,0,0
2025,04,UPS,5X,유피에스항공,국제,미주,미국,ANC,출발,정기,화물,79,0,0,0,1122100,0,0,0
2025,04,UPS,5X,유피에스항공,국제,미주,미국,PHL,출발,정기,화물,22,0,0,0,0,0,0,0
2025,04,UPS,5X,유피에스항공,국제,미주,미국,SDF,도착,정기,화물,47,0,0,0,0,0,0,0
2025,04,UPS,5X,유피에스항공,국제,미주,미국,SDF,출발,정기,화물,16,0,0,0,0,0,0,0
2025,04,UPS,5X,유피에스항공,국제,대양주,호주,SYD,도착,정기,화물,0,0,0,0,28675,0,0,0
2025,04,UPS,5X,유피에스항공,국제,대양주,하와이,HNL,도착,정기,화물,0,0,0,0,10925,0,0,0
2025,04,UPS,5X,유피에스항공,국제,중동,아랍에미리트,SHJ,출발,정기,화물,0,0,0,0,346591,0,0,0
2025,04,UZB,HY,우즈베키스탄항공,국제,유럽,우즈베키스탄,TAS,도착,정기,여객,30,6525,68,291,52003,0,796,138311
2025,04,UZB,HY,우즈베키스탄항공,국제,유럽,우즈베키스탄,TAS,출발,정기,여객,30,6532,83,387,207000,0,37688,166787
2025,04,VJC,VJ,비엣제트항공,국제,동남아,베트남,CXR,도착,정기,여객,90,18033,132,15,82955,0,0,206605
2025,04,VJC,VJ,비엣제트항공,국제,동남아,베트남,CXR,출발,정기,여객,90,16056,108,6,520,0,0,125745
2025,04,VJC,VJ,비엣제트항공,국제,동남아,베트남,DAD,도착,정기,여객,90,18060,71,24,176547,0,0,182374
2025,04,VJC,VJ,비엣제트항공,국제,동남아,베트남,DAD,출발,정기,여객,89,14749,62,29,6418,0,0,102798
2025,04,VJC,VJ,비엣제트항공,국제,동남아,베트남,HAN,도착,정기,여객,60,11421,61,0,70621,0,160,159578
2025,04,VJC,VJ,비엣제트항공,국제,동남아,베트남,HAN,출발,정기,여객,59,9685,70,48,33713,0,0,125380
2025,04,VJC,VJ,비엣제트항공,국제,동남아,베트남,HPH,도착,정기,여객,30,6239,59,0,17639,0,0,139688
2025,04,VJC,VJ,비엣제트항공,국제,동남아,베트남,HPH,출발,정기,여객,30,5074,91,10,33,0,0,111680
2025,04,VJC,VJ,비엣제트항공,국제,동남아,베트남,PQC,도착,정기,여객,90,16839,189,7,0,0,0,192133
2025,04,VJC,VJ,비엣제트항공,국제,동남아,베트남,PQC,출발,정기,여객,90,15980,199,12,0,0,0,135101
2025,04,VJC,VJ,비엣제트항공,국제,동남아,베트남,SGN,도착,정기,여객,90,16793,76,1,54751,0,465,280940
2025,04,VJC,VJ,비엣제트항공,국제,동남아,베트남,SGN,출발,정기,여객,90,12264,82,82,127036,0,4675,144921
2025,04,WJA,WS,웨스트젯 항공,국제,미주,캐나다,YYC,도착,정기,여객,13,3989,73,38,7279,0,0,50790
2025,04,WJA,WS,웨스트젯 항공,국제,미주,캐나다,YYC,출발,정기,여객,13,3329,40,734,164557,0,0,99281
2025,04,XAX,D7,에어아시아 엑스,국제,동남아,말레이시아,KUL,도착,정기,여객,43,13953,130,10,228401,0,6528,149320
2025,04,XAX,D7,에어아시아 엑스,국제,동남아,말레이시아,KUL,출발,정기,여객,43,14589,110,74,355605,0,0,190322
2025,05,AAL,AA,아메리칸항공,국제,미주,미국,DFW,도착,정기,여객,31,6686,20,950,19361,0,2642,163240
2025,05,AAL,AA,아메리칸항공,국제,미주,미국,DFW,출발,정기,여객,31,6489,31,1168,289176,0,17903,155181
2025,05,AAR,OZ,아시아나항공,국내,한국,한국,CJU,도착,부정기,여객,1,172,0,0,0,0,0,1218
2025,05,AAR,OZ,아시아나항공,국제,일본,일본,AKJ,도착,정기,여객,13,1306,12,7,0,0,0,14978
2025,05,AAR,OZ,아시아나항공,국제,일본,일본,AKJ,출발,정기,여객,13,1598,10,27,0,0,0,15572
2025,05,AAR,OZ,아시아나항공,국제,일본,일본,CTS,도착,정기,여객,31,5977,35,340,0,0,0,79548
2025,05,AAR,OZ,아시아나항공,국제,일본,일본,CTS,출발,정기,여객,31,6723,42,358,0,0,0,67448
2025,05,AAR,OZ,아시아나항공,국제,일본,일본,FUK,도착,정기,여객,93,18128,232,1244,68224,51034,0,232386
2025,05,AAR,OZ,아시아나항공,국제,일본,일본,FUK,출발,정기,여객,93,18810,248,1187,20808,48072,10320,180452
2025,05,AAR,OZ,아시아나항공,국제,일본,일본,HND,도착,정기,여객,31,4528,4,1016,0,0,0,61273
2025,05,AAR,OZ,아시아나항공,국제,일본,일본,HND,도착,부정기,여객,1,279,1,6,0,0,0,2580
2025,05,AAR,OZ,아시아나항공,국제,일본,일본,HND,출발,정기,여객,31,4605,13,685,118,0,0,62554
2025,05,AAR,OZ,아시아나항공,국제,일본,일본,KIX,도착,정기,화물,6,0,0,0,106783,121520,0,0
2025,05,AAR,OZ,아시아나항공,국제,일본,일본,KIX,도착,정기,여객,124,21602,88,3089,225548,192371,0,295257
2025,05,AAR,OZ,아시아나항공,국제,일본,일본,KIX,도착,부정기,화물,1,0,0,0,10975,43422,0,0
2025,05,AAR,OZ,아시아나항공,국제,일본,일본,KIX,출발,정기,화물,6,0,0,0,22401,51746,4375,0
2025,05,AAR,OZ,아시아나항공,국제,일본,일본,KIX,출발,정기,여객,124,23518,115,2858,219178,112174,102307,278752
2025,05,AAR,OZ,아시아나항공,국제,일본,일본,KIX,출발,부정기,화물,1,0,0,0,4992,29805,8184,0
2025,05,AAR,OZ,아시아나항공,국제,일본,일본,KMI,도착,정기,여객,12,1407,6,45,0,0,0,22108
2025,05,AAR,OZ,아시아나항공,국제,일본,일본,KMI,출발,정기,여객,12,1364,2,88,0,0,0,19826
2025,05,AAR,OZ,아시아나항공,국제,일본,일본,KMJ,도착,정기,여객,12,1233,12,12,0,0,0,15939
2025,05,AAR,OZ,아시아나항공,국제,일본,일본,KMJ,출발,정기,여객,12,1555,10,18,0,0,0,16127
2025,05,AAR,OZ,아시아나항공,국제,일본,일본,NGO,도착,정기,여객,62,9727,42,774,58557,35865,0,133012
